"Year","TeamId","Team","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties"
"2023","16","Sacramento State","Big Sky","","7.5","13","8","5","0","8","4","4","0","5","4","1","0","8","4","4","0"
"2023","2359","Macalester","Minnesota","","0","10","3","7","0","8","1","7","0","5","2","3","0","5","1","4","0"
"2023","309","Louisiana","Sun Belt","West","6.6","13","6","7","0","8","3","5","0","6","4","2","0","6","2","4","0"
"2023","112334","Franklin Pierce","Northeast 10","","0","10","4","6","0","8","3","5","0","0","0","0","0","5","2","3","0"
"2023","2653","Troy","Sun Belt","West","10.1","14","11","3","0","9","8","1","0","7","6","1","0","6","5","1","0"
"2023","259","Virginia Tech","ACC","Coastal","7.1","13","7","6","0","8","5","3","0","6","4","2","0","6","2","4","0"
"2023","2256","Greensboro College","USA South","","0","10","2","8","0","7","2","5","0","4","1","3","0","6","1","5","0"
"2023","2283","Benedictine University","NACC","","0","9","5","4","0","8","5","3","0","4","3","1","0","5","2","3","0"
"2023","121","Bates","NESCAC","","0","9","0","9","0","9","0","9","0","5","0","5","0","4","0","4","0"
"2023","2194","East Texas Baptist University","American Southwest","","0","10","5","5","0","7","4","3","0","6","4","2","0","3","1","2","0"
"2023","2542","Savannah St","SIAC","East","0","10","2","8","0","8","1","7","0","4","1","3","0","4","0","4","0"
"2023","2938","Huntingdon College (AL)","USA South","","0","10","8","2","0","7","6","1","0","5","5","0","0","5","3","2","0"
"2023","365","Alfred University","Empire 8","","0","10","4","6","0","6","2","4","0","5","2","3","0","5","2","3","0"
"2023","2419","Mount St. Joseph","Heartland","","0","11","9","2","0","7","7","0","0","5","5","0","0","6","4","2","0"
"2023","3110","SUNY Morrisville","Empire 8","","0","10","4","6","0","6","2","4","0","4","1","3","0","6","3","3","0"
"2023","277","West Virginia","Big 12","","8.8","13","9","4","0","9","6","3","0","6","5","1","0","6","3","3","0"
"2023","2695","West Alabama","Gulf South","","0","10","5","5","0","8","4","4","0","5","2","3","0","5","3","2","0"
"2023","60","Morehouse College","SIAC","East","0","10","1","9","0","8","1","7","0","2","0","2","0","5","1","4","0"
"2023","2333","Lewis & Clark College","Northwest","","0","10","5","5","0","9","5","4","0","4","2","2","0","5","3","2","0"
"2023","2000","Abilene Christian","UAC","","4.1","11","5","6","0","6","3","3","0","5","3","2","0","6","2","4","0"
"2023","2888","Ouachita Baptist","Great American","","0","11","9","2","0","11","9","2","0","6","5","1","0","5","4","1","0"
"2023","2667","Ursinus","Centennial","","0","10","7","3","0","6","3","3","0","6","5","1","0","4","2","2","0"
"2023","2134","Clarion","Pennsylvania State Athletic","Western","0","11","2","9","0","10","1","9","0","5","0","5","0","6","2","4","0"
"2023","218","Temple","American Athletic","","2.8","12","3","9","0","8","1","7","0","7","3","4","0","5","0","5","0"
"2023","341","Frostburg State","Mountain East","","0","11","7","3","1","10","6","3","1","5","2","3","0","6","5","0","1"
"2023","2294","Iowa","Big Ten","West","7.8","14","10","4","0","10","7","3","0","7","6","1","0","4","3","1","0"
"2023","101784","ERSKINE","South Atlantic","","0","11","0","11","0","9","0","9","0","4","0","4","0","7","0","7","0"
"2023","197","Oklahoma State","Big 12","","5.8","14","10","4","0","10","7","3","0","7","6","1","0","5","3","2","0"
"2023","324","Coastal Carolina","Sun Belt","East","7.7","13","8","5","0","8","5","3","0","6","4","2","0","6","3","3","0"
"2023","2569","South Carolina State","MEAC","","2","11","5","6","0","5","3","2","0","5","3","2","0","5","2","3","0"
"2023","132","Bemidji State","Northern Sun","North","0","12","9","3","0","10","8","2","0","6","4","2","0","6","5","1","0"
"2023","2001","Adams State","Rocky Mountain","","0","11","3","8","0","9","2","7","0","5","2","3","0","6","1","5","0"
"2023","184","University of Rochester (NY)","Liberty League","","0","10","5","5","0","6","2","4","0","5","1","4","0","5","4","1","0"
"2023","2146","Colorado School Of Mines","Rocky Mountain","","0","15","14","1","0","9","9","0","0","9","9","0","0","5","5","0","0"
"2023","2746","Wittenberg","North Coast","","0","10","7","3","0","8","6","2","0","5","3","2","0","5","4","1","0"
"2023","160","New Hampshire","CAA","","4.3","11","6","5","0","8","4","4","0","5","3","2","0","6","3","3","0"
"2023","2815","Lindenwood","Big South-OVC","","3.8","10","3","7","0","6","1","5","0","5","2","3","0","5","1","4","0"
"2023","90","Pittsburg St","Mid America","","0","13","11","2","0","10","9","1","0","6","6","0","0","7","5","2","0"
"2023","2025","Angelo State","Lone Star","","0","10","7","3","0","8","6","2","0","5","3","2","0","5","4","1","0"
"2023","2748","Wooster","North Coast","","0","10","4","6","0","8","3","5","0","5","4","1","0","5","0","5","0"
"2023","194","Ohio State","Big Ten","East","10.1","13","11","2","0","9","8","1","0","6","6","0","0","6","5","1","0"
"2023","2508","Puget Sound","Northwest","","0","9","3","6","0","8","3","5","0","5","2","3","0","4","1","3","0"
"2023","426","University of Mount Union","Ohio","","0","12","11","1","0","9","9","0","0","7","6","1","0","5","5","0","0"
"2023","278","Fresno State","Mountain West","West","6.2","13","9","4","0","8","4","4","0","6","5","1","0","6","3","3","0"
"2023","46","Georgetown","Patriot","","5.9","11","5","6","0","6","3","3","0","6","3","3","0","5","2","3","0"
"2023","159","Dartmouth","Ivy","","5.8","10","6","4","0","7","5","2","0","5","4","1","0","5","2","3","0"
"2023","2845","Waynesburg","Presidents'","","0","10","2","8","0","10","2","8","0","5","1","4","0","5","1","4","0"
"2023","239","Baylor","Big 12","","2.4","12","3","9","0","9","2","7","0","8","1","7","0","4","2","2","0"
"2023","125","Grand Valley State University","GLIAC","","0","13","11","2","0","7","7","0","0","8","8","0","0","5","3","2","0"
"2023","38","Colorado","Pac-12","","3.3","12","4","8","0","9","1","8","0","6","2","4","0","6","2","4","0"
"2023","264","Washington","Pac-12","","10.6","15","14","1","0","10","10","0","0","7","7","0","0","5","5","0","0"
"2023","455","West Virginia Wesleyan","Mountain East","","0","11","0","10","1","10","0","9","1","6","0","5","1","5","0","5","0"
"2023","2399","Minnesota Morris","Upper Midwest","","0","11","7","4","0","6","6","0","0","5","3","2","0","6","4","2","0"
"2023","2115","Central Connecticut","NEC","","5","11","3","8","0","7","1","6","0","5","2","3","0","6","1","5","0"
"2023","2682","Walsh","Great Midwest Athletic","","0","11","3","8","0","8","1","7","0","6","1","5","0","5","2","3","0"
"2023","2354","Lycoming","Landmark Conference","","0","10","4","6","0","3","3","0","0","5","2","3","0","5","2","3","0"
"2023","2286","Illinois College","Midwest","","0","11","9","2","0","9","8","1","0","5","4","1","0","6","5","1","0"
"2023","2086","Butler","Pioneer","","6.3","11","7","4","0","8","5","3","0","6","4","2","0","5","3","2","0"
"2023","2033","Arkansas Tech","Great American","","0","11","5","6","0","11","5","6","0","6","3","3","0","5","2","3","0"
"2023","63","Buena Vista","American Rivers","","0","10","2","8","0","8","2","6","0","5","2","3","0","5","0","5","0"
"2023","103","Boston College","ACC","Atlantic","6","13","7","6","0","8","3","5","0","7","3","4","0","5","3","2","0"
"2023","389","Upper Iowa University","Northern Sun","South","0","11","3","8","0","1","0","1","0","6","3","3","0","4","0","4","0"
"2023","32","Carroll University (WI)","CCIW","","0","10","5","5","0","9","4","5","0","5","4","1","0","5","1","4","0"
"2023","80","Chicago","Midwest","","0","10","6","4","0","9","6","3","0","5","3","2","0","5","3","2","0"
"2023","84","Indiana","Big Ten","East","4.2","12","3","9","0","9","1","8","0","6","3","3","0","5","0","5","0"
"2023","2800","Alma","Michigan","","0","13","12","1","0","6","6","0","0","7","6","1","0","6","6","0","0"
"2023","2894","Sioux Falls","Northern Sun","South","0","11","3","8","0","10","3","7","0","5","1","4","0","6","2","4","0"
"2023","2241","Gardner-Webb","Big South-OVC","","2.5","12","7","5","0","6","5","1","0","5","5","0","0","7","2","5","0"
"2023","2261","Hampton","CAA","","1.5","11","5","6","0","8","3","5","0","5","1","4","0","4","2","2","0"
"2023","271","Wisconsin-Oshkosh","Wisconsin","","0","10","6","4","0","7","4","3","0","5","4","1","0","5","2","3","0"
"2023","2810","Hardin-Simmons","American Southwest","","0","11","9","2","0","7","7","0","0","4","4","0","0","7","5","2","0"
"2023","2884","Nichols College","Commonwealth Coast","","0","10","3","7","0","5","0","5","0","5","2","3","0","5","1","4","0"
"2023","253","Southern Utah","UAC","","6.3","11","6","5","0","6","4","2","0","5","3","2","0","6","3","3","0"
"2023","2710","Western Illinois","MVFC","","0.2","11","0","11","0","8","0","8","0","5","0","5","0","6","0","6","0"
"2023","2291","Indiana-Pennsylvania","Pennsylvania State Athletic","Western","0","11","6","5","0","10","5","5","0","6","3","3","0","5","3","2","0"
"2023","114","Fitchburg State","MSCAC","","0","10","0","10","0","8","0","8","0","5","0","5","0","5","0","5","0"
"2023","2062","Bethany (WV)","Presidents'","","0","10","0","10","0","10","0","10","0","5","0","5","0","5","0","5","0"
"2023","2038","Assumption","Northeast 10","","0","10","5","5","0","8","4","4","0","5","3","2","0","4","1","3","0"
"2023","2339","Lincoln (PA)","CIAA","Northern","0","10","4","6","0","7","2","5","0","5","2","3","0","4","1","3","0"
"2023","242","Rice","American Athletic","","5.3","13","6","7","0","8","4","4","0","7","4","3","0","5","2","3","0"
"2023","2213","Emory & Henry College","South Atlantic","","0","11","5","6","0","9","3","6","0","5","2","3","0","6","3","3","0"
"2023","2310","Kentucky State","SIAC","West","0","10","3","7","0","9","3","6","0","5","1","4","0","5","2","3","0"
"2023","2224","Findlay","Great Midwest Athletic","","0","11","7","4","0","8","5","3","0","5","3","2","0","6","4","2","0"
"2023","2318","La Verne","So. Cal.","","0","10","2","8","0","8","1","7","0","5","1","4","0","5","1","4","0"
"2023","2444","Newberry","South Atlantic","","0","11","4","7","0","9","3","6","0","6","2","4","0","5","2","3","0"
"2023","2264","Harding University","Great American","","1","15","15","0","0","11","11","0","0","8","8","0","0","5","5","0","0"
"2023","233","South Dakota","MVFC","","7.8","13","10","3","0","9","7","2","0","8","6","2","0","5","4","1","0"
"2023","2247","Georgia State","Sun Belt","East","7.4","13","7","6","0","8","3","5","0","6","3","3","0","6","3","3","0"
"2023","2383","Merchant Marine Academy","NEWMAC","","0","9","7","2","0","6","5","1","0","4","4","0","0","5","3","2","0"
"2023","2442","College Of New Jersey","New Jersey","","0","11","5","5","1","6","3","3","0","6","3","3","0","5","2","2","1"
"2023","231","Furman","Southern","","7.5","13","10","3","0","9","8","1","0","6","6","0","0","7","4","3","0"
"2023","2582","Southern","SWAC","West","4.4","11","6","5","0","10","5","5","0","6","3","3","0","3","1","2","0"
"2023","2287","Illinois State","MVFC","","6.6","11","6","5","0","8","4","4","0","6","4","2","0","5","2","3","0"
"2023","2060","Bentley","Northeast 10","","0","10","6","4","0","8","5","3","0","5","3","2","0","4","2","2","0"
"2023","2757","Berry College","Southern Athletic","","0","10","9","1","0","8","7","1","0","5","4","1","0","5","5","0","0"
"2023","47","Howard","MEAC","","6.8","12","6","6","0","5","4","1","0","4","4","0","0","6","2","4","0"
"2023","2296","Jackson State","SWAC","East","6.1","11","7","4","0","9","6","3","0","4","2","2","0","4","3","1","0"
"2023","223","West Chester","Pennsylvania State Athletic","Eastern","0","11","6","5","0","10","5","5","0","5","3","2","0","6","3","3","0"
"2023","2181","Drake","Pioneer","","5.1","12","8","4","0","8","8","0","0","5","4","1","0","6","4","2","0"
"2023","2459","Northern Illinois","Mid-American","West","7.9","13","7","6","0","8","5","3","0","6","3","3","0","6","3","3","0"
"2023","2017","Alderson-Broaddus","Mountain East","","0","5","0","0","5","4","0","0","4","3","0","0","3","2","0","0","2"
"2023","2230","Fordham","Patriot","","5.7","11","6","5","0","6","2","4","0","5","4","1","0","6","2","4","0"
"2023","2587","Southwest Minnesota State","Northern Sun","South","0","11","2","9","0","10","2","8","0","5","1","4","0","6","1","5","0"
"2023","126","Kalamazoo","Michigan","","0","10","5","5","0","6","1","5","0","5","3","2","0","5","2","3","0"
"2023","2348","Louisiana Tech","Conference USA","","4.2","12","3","9","0","8","2","6","0","6","2","4","0","6","1","5","0"
"2023","2221","FDU-Florham","Mid Atlantic","","0","10","5","5","0","9","4","5","0","4","1","3","0","5","3","2","0"
"2023","2316","Kentucky Wesleyan","Great Midwest Athletic","","0","11","4","7","0","8","3","5","0","5","2","3","0","4","1","3","0"
"2023","2280","Husson","Commonwealth Coast","","0","10","7","3","0","5","3","2","0","5","4","1","0","5","3","2","0"
"2023","2749","Worcester Polytechnic Institute","NEWMAC","","0","10","3","7","0","6","1","5","0","6","1","5","0","4","2","2","0"
"2023","200","Southern Nazarene","Great American","","0","11","6","5","0","11","6","5","0","6","2","4","0","5","4","1","0"
"2023","2083","Bucknell","Patriot","","3.8","11","4","7","0","6","1","5","0","5","1","4","0","6","3","3","0"
"2023","2636","UTSA","American Athletic","","9.1","13","9","4","0","8","7","1","0","6","5","1","0","6","3","3","0"
"2023","23","San José State","Mountain West","West","7.1","13","7","6","0","8","6","2","0","6","4","2","0","6","3","3","0"
"2023","297","Hampden-Sydney","Old Dominion","","0","10","6","4","0","7","4","3","0","6","3","3","0","4","3","1","0"
"2023","111674","Reading","Mid Atlantic","","0","10","1","9","0","9","1","8","0","4","1","3","0","5","0","5","0"
"2023","2651","Trine University","Michigan","","0","10","6","4","0","6","4","2","0","5","4","1","0","5","2","3","0"
"2023","137","Missouri Western","Mid America","","0","11","8","3","0","10","7","3","0","6","4","2","0","5","4","1","0"
"2023","2923","Pomona Pitzer","So. Cal.","","0","10","6","4","0","8","5","3","0","4","3","1","0","6","3","3","0"
"2023","2649","Toledo","Mid-American","West","10.7","14","11","3","0","9","8","1","0","6","6","0","0","6","5","1","0"
"2023","2977","Trinity (CT)","NESCAC","","0","9","8","1","0","9","8","1","0","4","3","1","0","5","5","0","0"
"2023","2711","Western Michigan","Mid-American","West","4.5","12","4","8","0","8","3","5","0","5","3","2","0","7","1","6","0"
"2023","2687","Washburn","Mid America","","0","11","2","9","0","10","1","9","0","6","1","5","0","5","1","4","0"
"2023","119","Towson","CAA","","4.3","11","5","6","0","8","4","4","0","5","1","4","0","6","4","2","0"
"2023","2258","Guilford College","Old Dominion","","0","10","2","8","0","7","0","7","0","5","1","4","0","5","1","4","0"
"2023","3066","Concordia University St Paul","Northern Sun","North","0","11","3","8","0","11","3","8","0","6","3","3","0","5","0","5","0"
"2023","2","Auburn","SEC","West","6.4","13","6","7","0","8","3","5","0","7","3","4","0","5","3","2","0"
"2023","2911","William Jewell","Great Lakes","","0","10","2","8","0","6","0","6","0","0","0","0","0","5","0","5","0"
"2023","133","St. Olaf","Minnesota","","0","10","5","5","0","8","4","4","0","5","1","4","0","5","4","1","0"
"2023","2377","McNeese","Southland","","1.7","10","0","10","0","6","0","6","0","4","0","4","0","6","0","6","0"
"2023","213","Penn State","Big Ten","East","9.1","13","10","3","0","9","7","2","0","7","6","1","0","4","3","1","0"
"2023","446","Martin Luther","Upper Midwest","","0","10","2","8","0","6","2","4","0","4","1","3","0","5","1","4","0"
"2023","2483","Oregon","Pac-12","","12.7","14","12","2","0","10","8","2","0","7","7","0","0","5","4","1","0"
"2023","258","Virginia","ACC","Coastal","5.3","12","3","9","0","8","2","6","0","6","2","4","0","5","1","4","0"
"2023","2817","Minnesota State Moorhead","Northern Sun","North","0","11","7","4","0","10","6","4","0","6","6","0","0","5","1","4","0"
"2023","255","Knox College","Midwest","","0","10","3","7","0","9","3","6","0","5","2","3","0","5","1","4","0"
"2023","302","UC Davis","Big Sky","","7","11","7","4","0","8","5","3","0","5","3","2","0","6","4","2","0"
"2023","2271","Henderson State","Great American","","0","12","9","3","0","11","9","2","0","5","3","2","0","7","6","1","0"
"2023","2551","Shaw","CIAA","Southern","0","10","3","7","0","9","3","6","0","5","1","4","0","5","2","3","0"
"2023","2808","Delaware Valley","Mid Atlantic","","0","11","9","2","0","9","9","0","0","5","4","1","0","5","4","1","0"
"2023","199","Southeastern Oklahoma State","Great American","","0","11","5","6","0","11","5","6","0","6","4","2","0","5","1","4","0"
"2023","2477","Ohio Dominican","Great Midwest Athletic","","0","11","4","7","0","8","3","5","0","5","3","2","0","5","1","4","0"
"2023","331","Eastern Washington","Big Sky","","3.6","11","4","7","0","8","3","5","0","5","3","2","0","5","1","4","0"
"2023","2634","Tennessee State","Big South-OVC","","5.6","11","6","5","0","6","2","4","0","5","4","1","0","5","1","4","0"
"2023","437","Lake Erie","Great Midwest Athletic","","0","11","1","10","0","8","0","8","0","5","0","5","0","5","1","4","0"
"2023","2122","Central Oklahoma","Mid America","","0","11","5","6","0","10","4","6","0","5","4","1","0","6","1","5","0"
"2023","2707","West Virginia State","Mountain East","","0.6","10","4","6","0","9","4","5","0","4","2","2","0","6","2","4","0"
"2023","2010","Alabama A&M","SWAC","East","5","11","5","6","0","8","3","5","0","5","4","1","0","4","1","3","0"
"2023","2534","Sam Houston","Conference USA","","3.5","12","3","9","0","8","2","6","0","5","2","3","0","6","1","5","0"
"2023","203","Linfield College","Northwest","","0","9","8","1","0","7","6","1","0","4","3","1","0","5","5","0","0"
"2023","2692","Weber State","Big Sky","","4.5","11","6","5","0","8","4","4","0","5","2","3","0","6","4","2","0"
"2023","388","Lebanon Valley","Mid Atlantic","","0","10","6","4","0","9","6","3","0","6","3","3","0","4","3","1","0"
"2023","173","Hartwick","Empire 8","","0","10","1","9","0","6","0","6","0","4","1","3","0","6","0","6","0"
"2023","2487","Pace","Northeast 10","","0","10","3","7","0","7","2","5","0","5","1","4","0","5","2","3","0"
"2023","215","Slippery Rock","Pennsylvania State Athletic","Western","0","14","12","2","0","12","10","2","0","8","7","1","0","6","5","1","0"
"2023","75","North Park","CCIW","","0","10","5","5","0","9","4","5","0","5","2","3","0","5","3","2","0"
"2023","2678","VMI","Southern","","3.7","11","5","6","0","8","4","4","0","5","3","2","0","6","2","4","0"
"2023","11","Colorado Mesa","Rocky Mountain","","0.8","11","6","5","0","9","5","4","0","5","2","3","0","6","4","2","0"
"2023","2967","Framingham State","MSCAC","","0","9","5","4","0","8","5","3","0","4","1","3","0","5","4","1","0"
"2023","375","St. Scholastica","Minnesota","","0","10","2","8","0","8","1","7","0","5","1","4","0","5","1","4","0"
"2023","216","Susquehanna","Landmark Conference","","0","11","10","1","0","1","1","0","0","6","5","1","0","5","5","0","0"
"2023","2755","Grambling","SWAC","West","3.3","11","5","6","0","8","4","4","0","4","3","1","0","3","1","2","0"
"2023","108","Harvard","Ivy","","6.4","10","8","2","0","7","5","2","0","6","6","0","0","3","1","2","0"
"2023","2026","App State","Sun Belt","East","9.7","14","9","5","0","9","6","3","0","6","5","1","0","7","3","4","0"
"2023","2838","Tiffin","Great Midwest Athletic","","0","12","11","1","0","8","8","0","0","6","5","1","0","5","5","0","0"
"2023","2686","Washington & Jefferson","Presidents'","","0","10","8","2","0","10","8","2","0","5","5","0","0","5","3","2","0"
"2023","2516","Randolph-Macon","Old Dominion","","0","14","13","1","0","7","7","0","0","7","7","0","0","7","6","1","0"
"2023","2721","Whitworth","Northwest","","0","11","10","1","0","7","7","0","0","5","5","0","0","5","4","1","0"
"2023","145","Ole Miss","SEC","West","9.4","13","11","2","0","8","6","2","0","7","7","0","0","5","3","2","0"
"2023","111675","Biddeford","Commonwealth Coast","","0","10","6","4","0","5","2","3","0","6","3","3","0","4","3","1","0"
"2023","112335","Wheeling","Mountain East","","0","10","5","5","0","9","4","5","0","5","4","1","0","5","1","4","0"
"2023","2123","Chadron St","Rocky Mountain","","0","11","5","6","0","9","4","5","0","5","2","3","0","6","3","3","0"
"2023","204","Oregon State","Pac-12","","9.3","13","8","5","0","9","5","4","0","6","5","1","0","6","3","3","0"
"2023","2745","Wisconsin-Whitewater","Wisconsin","","0","13","11","2","0","7","6","1","0","7","6","1","0","6","5","1","0"
"2023","2197","Eastern Illinois","Big South-OVC","","4.4","11","8","3","0","6","4","2","0","5","4","1","0","6","4","2","0"
"2023","2018","Allegheny","Presidents'","","0","10","3","7","0","10","3","7","0","5","2","3","0","5","1","4","0"
"2023","96","Kentucky","SEC","East","6.9","13","7","6","0","8","3","5","0","7","4","3","0","5","3","2","0"
"2023","2069","Black Hills State","Rocky Mountain","","0","11","6","5","0","9","5","4","0","5","3","2","0","6","3","3","0"
"2023","2588","Southwestern University","Southern Athletic","","0","10","3","7","0","8","3","5","0","5","2","3","0","5","1","4","0"
"2023","109","MIT","NEWMAC","","0","9","4","5","0","6","3","3","0","5","3","2","0","4","1","3","0"
"2023","2207","Elizabeth City State","CIAA","Northern","0","10","3","7","0","8","2","6","0","5","1","4","0","4","1","3","0"
"2023","2028","Arkansas-Monticello","Great American","","0","11","2","9","0","11","2","9","0","5","1","4","0","6","1","5","0"
"2023","15","Anna Maria College","ECFC","","0","9","5","4","0","4","3","1","0","4","4","0","0","5","1","4","0"
"2023","2688","Washington and Lee","Old Dominion","","0","10","8","2","0","7","6","1","0","5","4","1","0","5","4","1","0"
"2023","2970","William Paterson","New Jersey","","0","10","2","8","0","6","1","5","0","5","2","3","0","5","0","5","0"
"2023","399","UAlbany","CAA","","8.3","15","11","4","0","9","8","1","0","6","6","0","0","9","5","4","0"
"2023","2871","Kean","New Jersey","","0","10","0","10","0","6","0","6","0","5","0","5","0","5","0","5","0"
"2023","2972","Plymouth State","MSCAC","","0","10","4","6","0","8","4","4","0","5","3","2","0","5","1","4","0"
"2023","2834","Sul Ross State","American Southwest","","0","10","4","6","0","7","3","4","0","5","3","2","0","5","1","4","0"
"2023","2818","Montclair State","New Jersey","","0","10","5","5","0","6","4","2","0","5","1","4","0","5","4","1","0"
"2023","2681","Wagner","NEC","","2.6","11","4","7","0","7","3","4","0","5","3","2","0","5","1","4","0"
"2023","2044","Aurora","NACC","","0","12","11","1","0","8","8","0","0","6","6","0","0","6","5","1","0"
"2023","2385","Mercyhurst","Pennsylvania State Athletic","Western","0","11","2","9","0","10","2","8","0","5","1","4","0","6","1","5","0"
"2023","2005","Air Force","Mountain West","Mountain","10.7","13","9","4","0","8","5","3","0","5","4","1","0","5","3","2","0"
"2023","118","Johns Hopkins University","Centennial","","0","13","12","1","0","6","6","0","0","8","7","1","0","5","5","0","0"
"2023","257","Richmond","CAA","","6.2","13","9","4","0","9","7","2","0","7","5","2","0","6","4","2","0"
"2023","2262","Hanover College","Heartland","","0","10","7","3","0","7","4","3","0","5","4","1","0","5","3","2","0"
"2023","2116","UCF","Big 12","","9.3","13","6","7","0","9","3","6","0","6","4","2","0","6","2","4","0"
"2023","395","St. Augustine's","CIAA","Southern","0","10","0","10","0","9","0","9","0","4","0","4","0","5","0","5","0"
"2023","2832","St. Norbert","NACC","","0","10","7","3","0","8","6","2","0","5","4","1","0","5","3","2","0"
"2023","52","Florida State","ACC","Atlantic","10.5","14","13","1","0","9","9","0","0","6","6","0","0","5","5","0","0"
"2023","2449","North Dakota State","MVFC","","11.1","15","11","4","0","9","6","3","0","7","6","1","0","7","4","3","0"
"2023","2056","Belhaven","USA South","","0","11","9","2","0","8","7","1","0","5","5","0","0","5","3","2","0"
"2023","2305","Kansas","Big 12","","10.7","13","9","4","0","9","5","4","0","7","5","2","0","5","3","2","0"
"2023","2110","Central Arkansas","UAC","","5.8","11","7","4","0","7","5","2","0","6","5","1","0","5","2","3","0"
"2023","2896","Southern Virginia","USA South","","0","10","1","9","0","7","1","6","0","5","1","4","0","5","0","5","0"
"2023","2930","Willamette","Northwest","","0","10","1","9","0","8","0","8","0","4","0","4","0","5","1","4","0"
"2023","222","Villanova","CAA","","10.1","13","10","3","0","8","7","1","0","6","6","0","0","7","4","3","0"
"2023","110242","West Florida","Gulf South","","0","12","8","4","0","9","6","3","0","0","0","0","0","7","4","3","0"
"2023","275","Wisconsin","Big Ten","West","6.4","13","7","6","0","9","5","4","0","7","4","3","0","5","3","2","0"
"2023","2639","Texas Lutheran","American Southwest","","0","10","2","8","0","7","1","6","0","5","1","4","0","5","1","4","0"
"2023","352","Kenyon","North Coast","","0","10","2","8","0","8","2","6","0","5","2","3","0","5","0","5","0"
"2023","2736","Winston-Salem","CIAA","Southern","0","10","4","6","0","7","3","4","0","4","3","1","0","6","1","5","0"
"2023","72","Elmhurst","CCIW","","0","10","2","8","0","9","1","8","0","5","2","3","0","5","0","5","0"
"2023","351","Wingate","South Atlantic","","0","11","8","3","0","10","7","3","0","5","3","2","0","6","5","1","0"
"2023","129","Saginaw Valley State","GLIAC","","0","11","6","5","0","6","3","3","0","6","4","2","0","4","1","3","0"
"2023","2097","Campbell","CAA","","4.3","11","5","6","0","8","4","4","0","4","1","3","0","7","4","3","0"
"2023","2704","West Texas A&M","Lone Star","","0","10","3","7","0","8","2","6","0","5","3","2","0","5","0","5","0"
"2023","2919","Monmouth (IL)","Midwest","","0","10","8","2","0","9","8","1","0","5","5","0","0","5","3","2","0"
"2023","29","Redlands","So. Cal.","","0","10","5","5","0","8","4","4","0","5","2","3","0","5","3","2","0"
"2023","2141","Coe College","American Rivers","","0","11","9","2","0","8","7","1","0","5","5","0","0","6","4","2","0"
"2023","2702","Western New England","Commonwealth Coast","","0","10","7","3","0","5","4","1","0","5","4","1","0","5","3","2","0"
"2023","2102","Carnegie Mellon","Presidents'","","0","10","9","1","0","10","9","1","0","5","5","0","0","5","4","1","0"
"2023","471","Stevenson","Mid Atlantic","","0","10","7","3","0","9","6","3","0","5","3","2","0","5","4","1","0"
"2023","97","Louisville","ACC","Atlantic","9.7","14","10","4","0","9","7","2","0","7","6","1","0","3","2","1","0"
"2023","2858","PennWest California","Pennsylvania State Athletic","Western","0","11","7","3","1","10","7","3","0","5","4","1","0","6","3","2","1"
"2023","3112","Christopher Newport","New Jersey","","0","11","7","4","0","6","5","1","0","5","4","1","0","6","3","3","0"
"2023","2424","New Mexico Highlands","Rocky Mountain","","0","11","2","9","0","9","1","8","0","6","1","5","0","5","1","4","0"
"2023","2703","Western New Mexico","Lone Star","","0","10","2","8","0","8","1","7","0","5","2","3","0","5","0","5","0"
"2023","282","Indiana State","MVFC","","2.4","11","1","10","0","8","1","7","0","5","1","4","0","6","0","6","0"
"2023","174","Hobart College","Liberty League","","0","10","8","2","0","6","4","2","0","6","6","0","0","4","2","2","0"
"2023","2824","Oklahoma Panhandle St","Independent DII","","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2023","87","Notre Dame","FBS Independents","","10.6","13","10","3","0","0","0","0","0","6","5","1","0","5","3","2","0"
"2023","127","Michigan State","Big Ten","East","4.3","12","4","8","0","9","2","7","0","6","3","3","0","5","1","4","0"
"2023","2614","Saint Vincent","Presidents'","","0","10","3","7","0","10","3","7","0","5","1","4","0","5","2","3","0"
"2023","2309","Kent State","Mid-American","East","2.1","12","1","11","0","8","0","8","0","5","1","4","0","7","0","7","0"
"2023","201","Oklahoma","Big 12","","10.9","13","10","3","0","9","7","2","0","6","6","0","0","5","3","2","0"
"2023","2842","UVA Wise","South Atlantic","","0","11","2","9","0","9","1","8","0","6","2","4","0","4","0","4","0"
"2023","6","South Alabama","Sun Belt","West","7.8","13","7","6","0","8","4","4","0","6","4","2","0","7","3","4","0"
"2023","175","Ithaca College","Liberty League","","0","12","9","3","0","6","6","0","0","4","3","1","0","8","6","2","0"
"2023","143","Washington University (St. Louis)","CCIW","","0","10","7","3","0","9","6","3","0","5","4","1","0","5","3","2","0"
"2023","2118","Central Missouri","Mid America","","0","13","11","2","0","10","9","1","0","7","6","1","0","6","5","1","0"
"2023","2042","Augustana (IL)","CCIW","","0","10","8","2","0","9","7","2","0","5","4","1","0","5","4","1","0"
"2023","2453","North Alabama","UAC","","2.3","11","3","8","0","6","1","5","0","5","2","3","0","5","1","4","0"
