"Year","TeamId","Team","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties"
"2020","2306","Kansas State","Big 12","","5","10","4","6","0","9","4","5","0","5","2","3","0","5","2","3","0"
"2020","98","Western Kentucky","Conference USA","East","4.5","12","5","7","0","7","4","3","0","5","3","2","0","6","2","4","0"
"2020","2056","Belhaven","American Southwest","","0","5","3","2","0","4","2","2","0","2","1","1","0","3","2","1","0"
"2020","188","Baldwin Wallace","Ohio","","0","2","0","2","0","2","0","2","0","0","0","0","0","2","0","2","0"
"2020","2132","Cincinnati","American Athletic","East","9","10","9","1","0","7","7","0","0","7","7","0","0","2","2","0","0"
"2020","205","Pacific (OR)","Northwest","","0","2","1","1","0","2","1","1","0","1","0","1","0","1","1","0","0"
"2020","2398","Millsaps","Southern Athletic","","0","4","1","3","0","3","1","2","0","2","0","2","0","1","0","1","0"
"2020","2839","Greeneville","South Atlantic","","0","5","4","1","0","4","3","1","0","1","1","0","0","4","3","1","0"
"2020","2617","Stephen F. Austin","Southland","","0.2","10","6","4","0","1","1","0","0","4","4","0","0","5","1","4","0"
"2020","2582","Southern","SWAC","West","0","6","5","1","0","6","5","1","0","2","1","1","0","3","3","0","0"
"2020","418","Hendrix College","Southern Athletic","","0","4","3","1","0","3","2","1","0","1","1","0","0","2","2","0","0"
"2020","2619","Stony Brook","CAA","North","0","4","1","3","0","4","1","3","0","2","0","2","0","2","1","1","0"
"2020","3101","Utah Tech","FCS Independents","","0","5","2","3","0","2","1","1","0","2","1","1","0","2","1","1","0"
"2020","2710","Western Illinois","MVFC","","0","6","1","5","0","6","1","5","0","4","1","3","0","2","0","2","0"
"2020","2542","Savannah St","SIAC","East","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020","166","New Mexico State","FBS Independents","","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020","5","UAB","Conference USA","West","7.4","9","6","3","0","5","4","1","0","4","3","1","0","5","3","2","0"
"2020","2086","Butler","Pioneer","","0","6","0","6","0","6","0","6","0","3","0","3","0","3","0","3","0"
"2020","2062","Bethany (WV)","Presidents'","","0","3","1","2","0","3","1","2","0","2","1","1","0","1","0","1","0"
"2020","2586","Southwest Baptist","Great Lakes","","0","3","1","2","0","3","1","2","0","1","0","1","0","2","1","1","0"
"2020","195","Ohio","Mid-American","East","1.9","3","2","1","0","3","2","1","0","2","2","0","0","1","0","1","0"
"2020","2","Auburn","SEC","West","4.7","11","6","5","0","10","6","4","0","5","4","1","0","5","2","3","0"
"2020","36","Colorado State","Mountain West","Mountain","0.9","4","1","3","0","4","1","3","0","1","1","0","0","3","0","3","0"
"2020","2651","Trine University","Michigan","","0","3","2","1","0","3","2","1","0","2","1","1","0","1","1","0","0"
"2020","55","Jacksonville State","OVC","","1","13","10","3","0","7","6","1","0","6","4","2","0","7","6","1","0"
"2020","135","Minnesota","Big Ten","West","3.3","7","3","4","0","7","3","4","0","3","1","2","0","4","2","2","0"
"2020","2449","North Dakota State","MVFC","","0","10","7","3","0","7","5","2","0","6","5","1","0","4","2","2","0"
"2020","124","Augsburg","Minnesota","","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"2020","2121","Centre College Kentucky","Southern Athletic","","0","4","2","2","0","3","1","2","0","1","0","1","0","2","1","1","0"
"2020","2459","Northern Illinois","Mid-American","West","0.7","6","0","6","0","6","0","6","0","3","0","3","0","3","0","3","0"
"2020","2305","Kansas","Big 12","","0.3","9","0","9","0","8","0","8","0","4","0","4","0","5","0","5","0"
"2020","25","California","Pac-12","North","1.1","4","1","3","0","4","1","3","0","2","1","1","0","2","0","2","0"
"2020","399","UAlbany","CAA","North","0","4","1","3","0","4","1","3","0","2","0","2","0","2","1","1","0"
"2020","2354","Lycoming","Mid Atlantic","","0","1","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0"
"2020","2210","Elon","CAA","South","0","6","1","5","0","4","0","4","0","3","1","2","0","3","0","3","0"
"2020","2377","McNeese","Southland","","0","7","3","4","0","6","2","4","0","3","1","2","0","4","2","2","0"
"2020","137","Missouri Western","Mid America","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2020","587","Notre Dame College","Mountain East","","0","3","3","0","0","3","3","0","0","2","2","0","0","1","1","0","0"
"2020","101","Eureka College","NACC","","0","5","2","3","0","5","2","3","0","2","1","1","0","3","1","2","0"
"2020","183","Syracuse","ACC","Atlantic","1.4","11","1","10","0","10","1","9","0","6","1","5","0","5","0","5","0"
"2020","90","Pittsburg St","Mid America","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2020","2567","SMU","American Athletic","West","6.2","10","7","3","0","7","4","3","0","4","3","1","0","6","4","2","0"
"2020","2424","New Mexico Highlands","Rocky Mountain","","0","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0"
"2020","2105","Carson-Newman College","South Atlantic","","0","1","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0"
"2020","341","Frostburg State","Mountain East","","0","4","3","1","0","4","3","1","0","2","2","0","0","2","1","1","0"
"2020","2891","Ripon","Midwest","","0","3","0","3","0","1","0","1","0","1","0","1","0","2","0","2","0"
"2020","446","Martin Luther","Upper Midwest","","0","4","3","1","0","1","1","0","0","2","1","1","0","2","2","0","0"
"2020","2401","Mississippi College","Gulf South","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2020","437","Lake Erie","Great Midwest Athletic","","0","3","0","3","0","3","0","3","0","2","0","2","0","1","0","1","0"
"2020","259","Virginia Tech","ACC","Coastal","6.8","11","5","6","0","10","5","5","0","6","3","3","0","5","2","3","0"
"2020","150","Duke","ACC","Coastal","2.2","11","2","9","0","10","1","9","0","5","1","4","0","6","1","5","0"
"2020","56","Stetson","Pioneer","","0","4","0","4","0","4","0","4","0","2","0","2","0","2","0","2","0"
"2020","2790","Albion","Michigan","","0","3","3","0","0","3","3","0","0","1","1","0","0","2","2","0","0"
"2020","2828","Shenandoah","Old Dominion","","0","4","1","3","0","4","1","3","0","2","0","2","0","2","1","1","0"
"2020","278","Fresno State","Mountain West","West","3.4","6","3","3","0","6","3","3","0","2","1","1","0","4","2","2","0"
"2020","2142","Colgate","Patriot","North","0","2","0","2","0","2","0","2","0","0","0","0","0","2","0","2","0"
"2020","265","Washington State","Pac-12","North","0.7","4","1","3","0","4","1","3","0","1","0","1","0","3","1","2","0"
"2020","2588","Southwestern University","American Southwest","","0","5","0","5","0","4","0","4","0","2","0","2","0","2","0","2","0"
"2020","2127","Charleston Southern","Big South","","0","4","2","2","0","4","2","2","0","2","2","0","0","2","0","2","0"
"2020","2393","Middle Tennessee","Conference USA","East","3.5","9","3","6","0","5","2","3","0","3","0","3","0","6","3","3","0"
"2020","344","Mississippi State","SEC","West","2.5","11","4","7","0","10","3","7","0","5","2","3","0","5","1","4","0"
"2020","2748","Wooster","North Coast","","0","1","0","1","0","1","0","1","0","1","0","1","0","0","0","0","0"
"2020","263","Loras College","American Rivers","","0","2","2","0","0","1","1","0","0","1","1","0","0","1","1","0","0"
"2020","107","Holy Cross","Patriot","North","0","4","3","1","0","3","3","0","0","1","1","0","0","3","2","1","0"
"2020","2754","Youngstown State","MVFC","","0","7","1","6","0","7","1","6","0","3","1","2","0","4","0","4","0"
"2020","2320","Lamar","Southland","","0","6","2","4","0","6","2","4","0","3","1","2","0","3","1","2","0"
"2020","2151","Concordia University Chicago","NACC","","0","3","0","3","0","3","0","3","0","2","0","2","0","1","0","1","0"
"2020","2181","Drake","Pioneer","","0","5","2","3","0","5","2","3","0","3","0","3","0","2","2","0","0"
"2020","2011","Alabama State","SWAC","East","0","6","3","3","0","5","3","2","0","4","2","2","0","1","1","0","0"
"2020","2242","Geneva","Presidents'","","0","5","2","3","0","5","2","3","0","2","1","1","0","3","1","2","0"
"2020","103","Boston College","ACC","Atlantic","5.3","11","6","5","0","10","5","5","0","6","4","2","0","5","2","3","0"
"2020","2003","Adrian","Michigan","","0","4","2","2","0","4","2","2","0","1","1","0","0","3","1","2","0"
"2020","47","Howard","MEAC","North","0","2","0","2","0","2","0","2","0","1","0","1","0","1","0","1","0"
"2020","2015","Albright","Mid Atlantic","","0","2","1","1","0","2","1","1","0","1","1","0","0","1","0","1","0"
"2020","83","Depauw","North Coast","","0","2","2","0","0","1","1","0","0","1","1","0","0","1","1","0","0"
"2020","38","Colorado","Pac-12","South","4.1","6","4","2","0","4","3","1","0","3","2","1","0","2","2","0","0"
"2020","239","Baylor","Big 12","","2.5","9","2","7","0","9","2","7","0","4","2","2","0","5","0","5","0"
"2020","2390","Miami","ACC","Coastal","6.8","11","8","3","0","9","7","2","0","5","4","1","0","5","4","1","0"
"2020","2803","Bryant","NEC","","0","4","2","2","0","4","2","2","0","2","1","1","0","2","1","1","0"
"2020","2247","Georgia State","Sun Belt","West","6.1","10","6","4","0","8","4","4","0","5","3","2","0","4","2","2","0"
"2020","3112","Christopher Newport","New Jersey","","0","2","0","2","0","1","0","1","0","1","0","1","0","1","0","1","0"
"2020","2695","West Alabama","Gulf South","","0","2","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2020","120","Maryland","Big Ten","East","2.3","5","2","3","0","5","2","3","0","2","1","1","0","3","1","2","0"
"2020","2102","Carnegie Mellon","Presidents'","","0","4","2","2","0","4","2","2","0","2","1","1","0","2","1","1","0"
"2020","2483","Oregon","Pac-12","North","5","7","4","3","0","6","4","2","0","2","2","0","0","4","2","2","0"
"2020","2045","Austin","American Southwest","","0","4","1","3","0","0","0","0","0","1","1","0","0","2","0","2","0"
"2020","328","Utah State","Mountain West","Mountain","1","6","1","5","0","6","1","5","0","4","1","3","0","2","0","2","0"
"2020","2640","Texas Southern","SWAC","West","0","3","1","2","0","3","1","2","0","1","0","1","0","2","1","1","0"
"2020","2029","Arkansas-Pine Bluff","SWAC","West","0","5","4","1","0","5","4","1","0","1","1","0","0","3","3","0","0"
"2020","30","USC","Pac-12","South","2.7","6","5","1","0","6","5","1","0","3","2","1","0","3","3","0","0"
"2020","2184","Duquesne","NEC","","0","4","4","0","0","4","4","0","0","2","2","0","0","2","2","0","0"
"2020","251","Texas","Big 12","","6.3","10","7","3","0","8","5","3","0","5","3","2","0","3","3","0","0"
"2020","2010","Alabama A&M","SWAC","East","0","5","5","0","0","4","4","0","0","1","1","0","0","2","2","0","0"
"2020","2572","Southern Miss","Conference USA","West","3.5","10","3","7","0","6","2","4","0","7","2","5","0","3","1","2","0"
"2020","26","UCLA","Pac-12","South","5.3","7","3","4","0","7","3","4","0","4","2","2","0","3","1","2","0"
"2020","2262","Hanover College","Heartland","","0","4","4","0","0","4","4","0","0","2","2","0","0","2","2","0","0"
"2020","2226","Florida Atlantic","Conference USA","East","4.5","9","5","4","0","6","4","2","0","4","4","0","0","4","1","3","0"
"2020","248","Houston","American Athletic","West","3.4","8","3","5","0","6","3","3","0","4","2","2","0","3","1","2","0"
"2020","2348","Louisiana Tech","Conference USA","West","2.8","10","5","5","0","6","4","2","0","4","3","1","0","5","2","3","0"
"2020","2229","Florida International","Conference USA","East","0.9","5","0","5","0","3","0","3","0","3","0","3","0","2","0","2","0"
"2020","367","Gannon","Pennsylvania State Athletic","Western","0","3","1","2","0","1","1","0","0","2","1","1","0","1","0","1","0"
"2020","236","Chattanooga","Southern","","0.2","5","3","2","0","4","3","1","0","2","1","1","0","3","2","1","0"
"2020","142","Missouri","SEC","East","3.9","10","5","5","0","10","5","5","0","5","3","2","0","5","2","3","0"
"2020","2519","Rhodes College","Southern Athletic","","0","4","0","4","0","4","0","4","0","2","0","2","0","1","0","1","0"
"2020","222","Villanova","CAA","North","0","4","2","2","0","4","2","2","0","2","0","2","0","2","2","0","0"
"2020","2110","Central Arkansas","Southland","","0","9","5","4","0","0","0","0","0","3","3","0","0","5","1","4","0"
"2020","2882","UNC Pembroke","Mountain East","","0","4","2","2","0","4","2","2","0","1","0","1","0","3","2","1","0"
"2020","2477","Ohio Dominican","Great Midwest Athletic","","0","6","4","2","0","6","4","2","0","3","1","2","0","3","3","0","0"
"2020","2876","Lincoln (MO)","Mid America","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2020","2654","Truman State","Great Lakes","","0","3","3","0","0","3","3","0","0","1","1","0","0","2","2","0","0"
"2020","2294","Iowa","Big Ten","West","6.3","8","6","2","0","8","6","2","0","4","3","1","0","4","3","1","0"
"2020","122666","Wilson","Independent DII","","0","4","0","4","0","1","0","1","0","3","0","3","0","1","0","1","0"
"2020","291","Methodist","USA South","","0","4","4","0","0","4","4","0","0","2","2","0","0","2","2","0","0"
"2020","74","Millikin","CCIW","","0","3","2","1","0","3","2","1","0","1","1","0","0","2","1","1","0"
"2020","2017","Alderson-Broaddus","Mountain East","","0","3","0","3","0","3","0","3","0","2","0","2","0","1","0","1","0"
"2020","2638","UTEP","Conference USA","West","4","8","3","5","0","4","0","4","0","3","2","1","0","5","1","4","0"
"2020","202","Tulsa","American Athletic","West","6.2","9","6","3","0","7","6","1","0","3","3","0","0","5","3","2","0"
"2020","193","Miami (OH)","Mid-American","East","1.3","3","2","1","0","3","2","1","0","1","1","0","0","2","1","1","0"
"2020","70","Idaho","Big Sky","","0","6","2","4","0","6","2","4","0","3","2","1","0","3","0","3","0"
"2020","79","Southern Illinois","MVFC","","0","10","6","4","0","7","3","4","0","5","4","1","0","5","2","3","0"
"2020","424","Capital","Ohio","","0","4","0","4","0","4","0","4","0","2","0","2","0","2","0","2","0"
"2020","2639","Texas Lutheran","American Southwest","","0","5","3","2","0","5","3","2","0","2","2","0","0","3","1","2","0"
"2020","2083","Bucknell","Patriot","South","0","4","2","2","0","4","2","2","0","3","1","2","0","1","1","0","0"
"2020","2309","Kent State","Mid-American","East","3","4","3","1","0","4","3","1","0","2","2","0","0","2","1","1","0"
"2020","101784","ERSKINE","Independent DII","","0","6","1","5","0","1","1","0","0","3","0","3","0","3","1","2","0"
"2020","2329","Lehigh","Patriot","South","0","3","0","3","0","3","0","3","0","2","0","2","0","1","0","1","0"
"2020","86","Rose-Hulman","Heartland","","0","5","4","1","0","5","4","1","0","2","2","0","0","3","2","1","0"
"2020","333","Alabama","SEC","West","12.6","13","13","0","0","11","11","0","0","5","5","0","0","5","5","0","0"
"2020","2964","Central College","American Rivers","","0","2","2","0","0","2","2","0","0","1","1","0","0","0","0","0","0"
"2020","77","Northwestern","Big Ten","West","6.1","9","7","2","0","8","6","2","0","4","4","0","0","3","2","1","0"
"2020","455","West Virginia Wesleyan","Mountain East","","0","2","0","2","0","2","0","2","0","1","0","1","0","1","0","1","0"
"2020","253","Southern Utah","Big Sky","","0","6","1","5","0","6","1","5","0","3","0","3","0","3","1","2","0"
"2020","113","Massachusetts","FBS Independents","","0","4","0","4","0","0","0","0","0","0","0","0","0","4","0","4","0"
"2020","2016","Alcorn State","SWAC","East","0","6","0","6","0","6","0","6","0","3","0","3","0","3","0","3","0"
"2020","2516","Randolph-Macon","Old Dominion","","0","5","5","0","0","5","5","0","0","3","3","0","0","2","2","0","0"
"2020","2213","Emory & Henry College","Old Dominion","","0","4","3","1","0","3","2","1","0","2","2","0","0","2","1","1","0"
"2020","245","Texas A&M","SEC","West","8.4","10","9","1","0","9","8","1","0","4","4","0","0","5","4","1","0"
"2020","235","Memphis","American Athletic","West","5.3","11","8","3","0","8","5","3","0","6","6","0","0","4","1","3","0"
"2020","311","Maine","CAA","North","0","4","2","2","0","4","2","2","0","2","1","1","0","2","1","1","0"
"2020","427","Ohio Northern","Ohio","","0","4","3","1","0","4","3","1","0","2","2","0","0","2","1","1","0"
"2020","471","Stevenson","Mid Atlantic","","0","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0"
"2020","2641","Texas Tech","Big 12","","3.7","10","4","6","0","9","3","6","0","6","4","2","0","4","0","4","0"
"2020","2674","Valparaiso","Pioneer","","0","6","4","2","0","6","4","2","0","3","2","1","0","3","2","1","0"
"2020","2106","Carthage","CCIW","","0","2","2","0","0","2","2","0","0","2","2","0","0","0","0","0","0"
"2020","252","BYU","FBS Independents","","10.3","12","11","1","0","0","0","0","0","7","7","0","0","4","3","1","0"
"2020","145","Ole Miss","SEC","West","5.2","10","5","5","0","9","4","5","0","5","2","3","0","4","2","2","0"
"2020","306","Illinois Wesleyan","CCIW","","0","3","2","1","0","3","2","1","0","1","1","0","0","2","1","1","0"
"2020","228","Clemson","ACC","Atlantic","9.1","12","10","2","0","10","9","1","0","6","6","0","0","4","3","1","0"
"2020","2649","Toledo","Mid-American","West","4","6","4","2","0","6","4","2","0","3","2","1","0","3","2","1","0"
"2020","257","Richmond","CAA","South","0","4","3","1","0","4","3","1","0","2","2","0","0","2","1","1","0"
"2020","213","Penn State","Big Ten","East","5.3","9","4","5","0","9","4","5","0","5","2","3","0","4","2","2","0"
"2020","2296","Jackson State","SWAC","East","0","7","4","3","0","6","3","3","0","4","2","2","0","3","2","1","0"
"2020","87","Notre Dame","FBS Independents","","9.1","12","10","2","0","10","9","1","0","6","6","0","0","4","4","0","0"
"2020","2005","Air Force","Mountain West","Mountain","4.7","6","3","3","0","4","2","2","0","3","2","1","0","3","1","2","0"
"2020","2523","Robert Morris","Big South","","0","3","0","3","0","2","0","2","0","0","0","0","0","3","0","3","0"
"2020","349","Army","FBS Independents","","9.2","12","9","3","0","0","0","0","0","7","7","0","0","3","1","2","0"
"2020","2509","Purdue","Big Ten","West","1.2","6","2","4","0","6","2","4","0","4","1","3","0","2","1","1","0"
"2020","2120","Central Washington","Great Northwest","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2020","415","NEWBERG","Northwest","","0","2","1","1","0","2","1","1","0","1","0","1","0","1","1","0","0"
"2020","2249","Glenville State","Mountain East","","0","4","0","4","0","4","0","4","0","3","0","3","0","1","0","1","0"
