"Year","TeamId","Team","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties"
"2021","2803","Bryant","NEC","","0","11","7","4","0","7","5","2","0","4","4","0","0","7","3","4","0"
"2021","150","Duke","ACC","Coastal","4.1","12","3","9","0","8","0","8","0","7","3","4","0","5","0","5","0"
"2021","2927","Southwestern Oklahoma State","Great American","","0","11","0","11","0","11","0","11","0","5","0","5","0","6","0","6","0"
"2021","2119","Central State (OH)","SIAC","West","0","10","1","9","0","7","0","7","0","3","0","3","0","6","1","5","0"
"2021","2006","Akron","Mid-American","East","2.9","12","2","10","0","8","1","7","0","6","1","5","0","6","1","5","0"
"2021","2911","William Jewell","Great Lakes","","0","9","0","9","0","6","0","6","0","4","0","4","0","5","0","5","0"
"2021","159","Dartmouth","Ivy","","0","10","9","1","0","7","6","1","0","5","4","1","0","5","5","0","0"
"2021","2546","Southeast Missouri State","OVC","","0","11","4","7","0","8","4","4","0","5","3","2","0","6","1","5","0"
"2021","2331","Lenoir-Rhyne","South Atlantic","","0","11","8","3","0","8","6","2","0","4","4","0","0","7","4","3","0"
"2021","2729","William & Mary","CAA","","0","11","6","5","0","8","4","4","0","5","3","2","0","6","3","3","0"
"2021","195","Ohio","Mid-American","East","3.9","12","3","9","0","8","3","5","0","6","1","5","0","6","2","4","0"
"2021","57","Florida","SEC","East","8.3","13","6","7","0","8","2","6","0","6","5","1","0","5","1","4","0"
"2021","167","New Mexico","Mountain West","Mountain","3.3","12","3","9","0","8","1","7","0","6","2","4","0","6","1","5","0"
"2021","2535","Samford","Southern","","0","11","4","7","0","8","3","5","0","5","2","3","0","6","2","4","0"
"2021","2986","Fairmont State","Mountain East","","0","11","5","6","0","10","5","5","0","6","3","3","0","5","2","3","0"
"2021","125","Grand Valley State University","GLIAC","","0","12","10","2","0","9","7","2","0","7","6","1","0","5","4","1","0"
"2021","344","Mississippi State","SEC","West","6.1","13","7","6","0","8","4","4","0","7","4","3","0","5","3","2","0"
"2021","2438","Nebraska-Kearney","Mid America","","0","12","9","3","0","10","8","2","0","4","4","0","0","8","5","3","0"
"2021","2316","Kentucky Wesleyan","Great Midwest Athletic","","0","11","3","8","0","7","1","6","0","5","1","4","0","6","2","4","0"
"2021","2674","Valparaiso","Pioneer","","0","11","4","7","0","8","4","4","0","5","2","3","0","6","2","4","0"
"2021","2829","Simon Fraser","Great Northwest","","0","8","1","7","0","4","0","4","0","2","0","2","0","6","1","5","0"
"2021","2502","Portland State","Big Sky","","0","11","5","6","0","8","4","4","0","5","3","2","0","6","2","4","0"
"2021","127","Michigan State","Big Ten","East","9.2","13","11","2","0","9","7","2","0","6","6","0","0","6","4","2","0"
"2021","2876","Lincoln (MO)","Mid America","","0","9","0","9","0","9","0","9","0","5","0","5","0","4","0","4","0"
"2021","56","Stetson","Pioneer","","0","11","4","7","0","8","2","6","0","6","2","4","0","5","2","3","0"
"2021","2115","Central Connecticut","NEC","","0","11","4","7","0","7","4","3","0","6","2","4","0","5","2","3","0"
"2021","2120","Central Washington","Great Northwest","","0","11","8","3","0","4","4","0","0","5","4","1","0","6","4","2","0"
"2021","2230","Fordham","Patriot","","0.1","11","6","5","0","6","4","2","0","5","3","2","0","6","3","3","0"
"2021","2069","Black Hills State","Rocky Mountain","","0","9","2","7","0","9","2","7","0","5","1","4","0","4","1","3","0"
"2021","331","Eastern Washington","Big Sky","","0.9","13","10","3","0","9","6","3","0","6","4","2","0","7","6","1","0"
"2021","59","Georgia Tech","ACC","Coastal","3.1","12","3","9","0","9","2","7","0","6","1","5","0","5","1","4","0"
"2021","2025","Angelo State","Lone Star","","0","14","11","3","0","7","5","2","0","7","6","1","0","7","5","2","0"
"2021","2698","West Georgia","Gulf South","","0","12","9","3","0","9","6","3","0","5","4","1","0","7","5","2","0"
"2021","2638","UTEP","Conference USA","West","8.2","13","7","6","0","8","4","4","0","6","5","1","0","6","2","4","0"
"2021","197","Oklahoma State","Big 12","","11.1","14","12","2","0","10","8","2","0","7","7","0","0","5","4","1","0"
"2021","2071","Bloomsburg","Pennsylvania State Athletic","Eastern","0","11","3","8","0","10","3","7","0","5","2","3","0","6","1","5","0"
"2021","2402","Missouri S&T","Great Lakes","","0","11","6","5","0","7","4","3","0","6","4","2","0","5","2","3","0"
"2021","2529","Sacred Heart","NEC","","0","12","8","4","0","7","6","1","0","6","6","0","0","6","2","4","0"
"2021","2655","Tulane","American Athletic","West","4.3","12","2","10","0","8","1","7","0","6","2","4","0","6","0","6","0"
"2021","2117","Central Michigan","Mid-American","West","8.3","13","9","4","0","8","6","2","0","6","5","1","0","6","3","3","0"
"2021","200","Southern Nazarene","Great American","","0","10","1","9","0","10","1","9","0","6","1","5","0","4","0","4","0"
"2021","2142","Colgate","Patriot","","0","11","5","6","0","6","5","1","0","5","3","2","0","6","2","4","0"
"2021","2545","SE Louisiana","Southland","","0.4","13","9","4","0","8","6","2","0","5","4","1","0","8","5","3","0"
"2021","2320","Lamar","AWC","","0","10","1","9","0","8","0","8","0","4","0","4","0","6","1","5","0"
"2021","308","Ashland","Great Midwest Athletic","","0","10","5","5","0","7","4","3","0","5","3","2","0","5","2","3","0"
"2021","2005","Air Force","Mountain West","Mountain","10.1","13","10","3","0","8","6","2","0","6","4","2","0","5","5","0","0"
"2021","2396","Miles College","SIAC","West","0","10","6","4","0","7","5","2","0","4","2","2","0","6","4","2","0"
"2021","46","Georgetown","Patriot","","0","10","2","8","0","6","1","5","0","4","0","4","0","6","2","4","0"
"2021","2385","Mercyhurst","Pennsylvania State Athletic","Western","0","11","4","7","0","10","3","7","0","6","2","4","0","5","2","3","0"
"2021","2658","Texas A&M-Kingsville","Lone Star","","0","10","5","5","0","7","3","4","0","5","2","3","0","5","3","2","0"
"2021","2132","Cincinnati","American Athletic","East","10.9","14","13","1","0","9","9","0","0","7","7","0","0","6","6","0","0"
"2021","2483","Oregon","Pac-12","North","9.8","14","10","4","0","10","7","3","0","7","7","0","0","5","3","2","0"
"2021","2654","Truman State","Great Lakes","","0","11","8","3","0","7","4","3","0","5","3","2","0","6","5","1","0"
"2021","254","Utah","Pac-12","South","10.2","14","10","4","0","10","9","1","0","6","6","0","0","6","3","3","0"
"2021","2740","Wisconsin-Lacrosse","Wisconsin","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2021","2707","West Virginia State","Mountain East","","0","11","6","5","0","10","6","4","0","5","2","3","0","6","4","2","0"
"2021","309","Louisiana","Sun Belt","East","9","14","13","1","0","9","9","0","0","7","7","0","0","6","5","1","0"
"2021","60","Morehouse College","SIAC","East","0","10","4","6","0","7","4","3","0","4","1","3","0","6","3","3","0"
"2021","2206","Edward Waters","SIAC","","0","10","3","7","0","0","0","0","0","4","1","3","0","6","2","4","0"
"2021","172","Cornell","Ivy","","0","10","2","8","0","7","1","6","0","5","1","4","0","5","1","4","0"
"2021","2292","Indianapolis","Great Lakes","","0","11","7","4","0","7","5","2","0","5","2","3","0","6","5","1","0"
"2021","2127","Charleston Southern","Big South","","0.3","10","4","6","0","7","3","4","0","4","2","2","0","6","2","4","0"
"2021","2146","Colorado School Of Mines","Rocky Mountain","","0","14","12","2","0","9","8","1","0","8","8","0","0","6","4","2","0"
"2021","2231","Fort Hays State","Mid America","","0","11","5","6","0","11","5","6","0","6","2","4","0","5","3","2","0"
"2021","122666","Wilson","Independent DII","","0","11","6","5","0","2","2","0","0","5","3","2","0","6","3","3","0"
"2021","2703","Western New Mexico","Lone Star","","0","11","1","10","0","7","0","7","0","6","0","6","0","5","1","4","0"
"2021","2032","Arkansas State","Sun Belt","East","2.9","12","2","10","0","8","1","7","0","6","1","5","0","6","1","5","0"
"2021","84","Indiana","Big Ten","East","2.9","12","2","10","0","9","0","9","0","6","1","5","0","6","1","5","0"
"2021","2294","Iowa","Big Ten","West","7","14","10","4","0","10","7","3","0","7","6","1","0","5","4","1","0"
"2021","290","Georgia Southern","Sun Belt","West","4.6","12","3","9","0","8","2","6","0","6","2","4","0","6","1","5","0"
"2021","12","Arizona","Pac-12","South","1.9","12","1","11","0","9","1","8","0","6","1","5","0","5","0","5","0"
"2021","26","UCLA","Pac-12","South","8.8","12","8","4","0","9","6","3","0","7","4","3","0","5","4","1","0"
"2021","79","Southern Illinois","MVFC","","0.2","13","8","5","0","10","6","4","0","5","3","2","0","8","5","3","0"
"2021","131","Wayne State (MI)","GLIAC","","0","11","2","9","0","8","2","6","0","6","1","5","0","5","1","4","0"
"2021","2551","Shaw","CIAA","Southern","0","10","6","4","0","7","5","2","0","4","3","1","0","6","3","3","0"
"2021","166","New Mexico State","FBS Independents","","2.1","12","2","10","0","0","0","0","0","5","2","3","0","7","0","7","0"
"2021","2429","Charlotte","Conference USA","East","3.2","12","5","7","0","8","3","5","0","6","4","2","0","6","1","5","0"
"2021","2673","Valdosta State","Gulf South","","0","14","12","2","0","8","7","1","0","9","9","0","0","4","3","1","0"
"2021","128","Northern Michigan","GLIAC","","0","11","4","7","0","9","3","6","0","6","3","3","0","5","1","4","0"
"2021","2888","Ouachita Baptist","Great American","","0","11","9","2","0","11","9","2","0","6","5","1","0","5","4","1","0"
"2021","275","Wisconsin","Big Ten","West","9","13","9","4","0","9","6","3","0","7","5","2","0","4","3","1","0"
"2021","120","Maryland","Big Ten","East","6.1","13","7","6","0","9","3","6","0","7","4","3","0","5","2","3","0"
"2021","2400","Mississippi Valley State","SWAC","East","0","11","4","7","0","8","3","5","0","5","2","3","0","5","2","3","0"
"2021","108","Harvard","Ivy","","0","10","8","2","0","7","5","2","0","5","4","1","0","5","4","1","0"
"2021","2415","Morgan State","MEAC","","0","11","2","9","0","5","1","4","0","5","2","3","0","6","0","6","0"
"2021","2401","Mississippi College","Gulf South","","0","10","4","6","0","8","3","5","0","6","1","5","0","4","3","1","0"
"2021","215","Slippery Rock","Pennsylvania State Athletic","Western","0","12","9","3","0","10","8","2","0","5","4","1","0","7","5","2","0"
"2021","2291","Indiana-Pennsylvania","Pennsylvania State Athletic","Western","0","10","7","3","0","10","7","3","0","5","2","3","0","5","5","0","0"
"2021","2449","North Dakota State","MVFC","","0","15","14","1","0","9","8","1","0","9","9","0","0","5","4","1","0"
"2021","2229","Florida International","Conference USA","East","1.2","12","1","11","0","8","0","8","0","6","1","5","0","6","0","6","0"
"2021","2249","Glenville State","Mountain East","","0","10","3","7","0","10","3","7","0","5","1","4","0","5","2","3","0"
"2021","149","Montana","Big Sky","","0.9","13","10","3","0","9","7","2","0","7","6","1","0","6","4","2","0"
"2021","233","South Dakota","MVFC","","0.6","12","7","5","0","9","5","4","0","6","4","2","0","6","3","3","0"
"2021","2118","Central Missouri","Mid America","","0","11","4","7","0","11","4","7","0","6","2","4","0","5","2","3","0"
"2021","2464","Northern Arizona","Big Sky","","0.9","11","5","6","0","8","4","4","0","5","2","3","0","6","3","3","0"
"2021","2010","Alabama A&M","SWAC","East","0","10","7","3","0","8","5","3","0","7","5","2","0","3","2","1","0"
"2021","219","Pennsylvania","Ivy","","0","10","3","7","0","7","1","6","0","5","2","3","0","5","1","4","0"
"2021","245","Texas A&M","SEC","West","9","12","8","4","0","8","4","4","0","7","6","1","0","3","1","2","0"
"2021","2568","Southern Arkansas","Great American","","0","11","4","7","0","11","4","7","0","6","2","4","0","5","2","3","0"
"2021","2226","Florida Atlantic","Conference USA","East","6.4","12","5","7","0","8","3","5","0","6","4","2","0","6","1","5","0"
"2021","25","California","Pac-12","North","6.1","12","5","7","0","9","4","5","0","6","4","2","0","6","1","5","0"
"2021","2466","Northwestern State","Southland","","0","11","3","8","0","8","3","5","0","5","1","4","0","6","2","4","0"
"2021","2815","Lindenwood","Great Lakes","","0","12","9","3","0","7","7","0","0","5","4","1","0","7","5","2","0"
"2021","2974","Shepherd","Pennsylvania State Athletic","Eastern","0","15","13","2","0","11","10","1","0","7","6","1","0","8","7","1","0"
"2021","2241","Gardner-Webb","Big South","","0","11","4","7","0","7","2","5","0","5","3","2","0","6","1","5","0"
"2021","242","Rice","Conference USA","West","4.9","12","4","8","0","8","3","5","0","6","3","3","0","6","1","5","0"
"2021","112334","Franklin Pierce","Northeast 10","","0","10","0","10","0","9","0","9","0","5","0","5","0","5","0","5","0"
"2021","2458","Northern Colorado","Big Sky","","0","11","3","8","0","8","2","6","0","5","1","4","0","6","2","4","0"
"2021","189","Bowling Green","Mid-American","East","3","12","4","8","0","8","2","6","0","6","2","4","0","6","2","4","0"
"2021","154","Wake Forest","ACC","Atlantic","8.3","14","11","3","0","10","7","3","0","6","6","0","0","6","4","2","0"
"2021","2447","Nicholls","Southland","","0.8","11","6","5","0","8","5","3","0","5","3","2","0","6","3","3","0"
"2021","2487","Pace","Northeast 10","","0","10","2","8","0","9","2","7","0","5","2","3","0","5","0","5","0"
"2021","93","Murray State","OVC","","0","11","6","5","0","8","5","3","0","5","4","1","0","6","2","4","0"
"2021","70","Idaho","Big Sky","","0","11","4","7","0","8","3","5","0","5","3","2","0","6","1","5","0"
"2021","2695","West Alabama","Gulf South","","0","10","6","4","0","8","4","4","0","5","1","4","0","5","5","0","0"
"2021","9","Arizona State","Pac-12","South","9.2","13","8","5","0","9","6","3","0","7","6","1","0","5","2","3","0"
"2021","249","North Texas","Conference USA","West","6.8","13","6","7","0","8","5","3","0","6","3","3","0","6","3","3","0"
"2021","2509","Purdue","Big Ten","West","6.2","13","9","4","0","9","6","3","0","6","4","2","0","5","3","2","0"
"2021","2839","Greeneville","South Atlantic","","0","11","5","6","0","8","3","5","0","6","4","2","0","5","1","4","0"
"2021","90","Pittsburg St","Mid America","","0","11","8","3","0","11","8","3","0","5","3","2","0","6","5","1","0"
"2021","356","Illinois","Big Ten","West","6.1","12","5","7","0","9","4","5","0","7","3","4","0","5","2","3","0"
"2021","248","Houston","American Athletic","West","10.8","14","12","2","0","9","8","1","0","5","5","0","0","7","6","1","0"
"2021","231","Furman","Southern","","0","11","6","5","0","8","4","4","0","5","3","2","0","6","3","3","0"
"2021","2105","Carson-Newman College","South Atlantic","","0","10","1","9","0","8","1","7","0","5","1","4","0","5","0","5","0"
"2021","2084","Buffalo","Mid-American","East","4.4","12","4","8","0","8","2","6","0","6","2","4","0","6","2","4","0"
"2021","284","Stonehill","Northeast 10","","0","10","8","2","0","9","7","2","0","6","5","1","0","4","3","1","0"
"2021","47","Howard","MEAC","","0","11","3","8","0","5","1","4","0","5","3","2","0","5","0","5","0"
"2021","568","Minot State","Northern Sun","North","0","10","2","8","0","10","2","8","0","5","2","3","0","5","0","5","0"
"2021","2628","TCU","Big 12","","5.8","12","5","7","0","9","3","6","0","7","4","3","0","5","1","4","0"
"2021","2542","Savannah St","SIAC","East","0","10","8","2","0","6","5","1","0","6","6","0","0","4","2","2","0"
"2021","138","Northwest Missouri St","Mid America","","0","13","11","2","0","10","9","1","0","5","5","0","0","8","6","2","0"
"2021","2717","Western Carolina","Southern","","0","11","4","7","0","8","4","4","0","5","1","4","0","6","3","3","0"
"2021","202","Tulsa","American Athletic","West","8","13","7","6","0","8","5","3","0","6","3","3","0","6","3","3","0"
"2021","2676","Virginia Union","CIAA","Northern","0","10","6","4","0","7","5","2","0","6","3","3","0","4","3","1","0"
"2021","2450","Norfolk State","MEAC","","0","11","6","5","0","5","2","3","0","4","3","1","0","7","3","4","0"
"2021","3101","Utah Tech","AWC","","0","11","1","10","0","3","0","3","0","6","1","5","0","5","0","5","0"
"2021","2413","Morehead State","Pioneer","","0","11","7","4","0","8","6","2","0","5","4","1","0","6","3","3","0"
"2021","87","Notre Dame","FBS Independents","","9.8","13","11","2","0","5","5","0","0","7","6","1","0","4","4","0","0"
"2021","2184","Duquesne","NEC","","0.8","10","7","3","0","7","5","2","0","4","3","1","0","6","4","2","0"
"2021","2523","Robert Morris","Big South","","0","10","4","6","0","8","3","5","0","5","4","1","0","5","0","5","0"
"2021","218","Temple","American Athletic","East","2.1","12","3","9","0","8","1","7","0","6","2","4","0","6","1","5","0"
"2021","152","NC State","ACC","Atlantic","8","12","9","3","0","8","6","2","0","7","7","0","0","5","2","3","0"
"2021","2287","Illinois State","MVFC","","0","11","4","7","0","8","2","6","0","5","2","3","0","6","2","4","0"
"2021","2441","New Haven","Northeast 10","","0","12","10","2","0","10","10","0","0","7","6","1","0","5","4","1","0"
"2021","2636","UTSA","Conference USA","West","9.2","14","12","2","0","9","8","1","0","7","7","0","0","6","5","1","0"
"2021","328","Utah State","Mountain West","Mountain","8.7","14","11","3","0","9","7","2","0","6","3","3","0","7","7","0","0"
"2021","24","Stanford","Pac-12","North","2.8","12","3","9","0","9","2","7","0","6","1","5","0","5","2","3","0"
"2021","199","Southeastern Oklahoma State","Great American","","0","11","8","3","0","11","8","3","0","6","4","2","0","5","4","1","0"
"2021","119","Towson","CAA","","0","11","4","7","0","8","3","5","0","5","3","2","0","6","1","5","0"
"2021","209","Lock Haven University","Pennsylvania State Athletic","Eastern","0","11","1","10","0","10","0","10","0","5","0","5","0","6","1","5","0"
"2021","151","East Carolina","American Athletic","East","5.7","12","7","5","0","8","5","3","0","6","4","2","0","6","3","3","0"
"2021","2711","Western Michigan","Mid-American","West","9.4","13","8","5","0","8","4","4","0","6","4","2","0","6","3","3","0"
"2021","158","Nebraska","Big Ten","West","7.6","12","3","9","0","9","1","8","0","7","3","4","0","5","0","5","0"
